title,published_at,url
Miguel Sánchez de León - Python for developing a real-time automated trading platform - PyConES 2016,2017-03-20T17:31:51Z,https://www.youtube.com/watch?v=4i7q_XuQ2nQ
"Manuel Kaufmann - Argentina en Python: comunidad, sueños, viajes y aprendizaje - PyConES 2016",2017-03-20T17:32:10Z,https://www.youtube.com/watch?v=e0500NDu2tA
Carlos Perales - ¿Podemos predecir si Twitter hundirá un banco? - PyConES 2016,2017-03-20T17:31:50Z,https://www.youtube.com/watch?v=GNSSTS8QY-0
Juan Rodríguez Monti - Mi experiencia organizando eventos Python usando Python! - PyConES 2016,2017-03-20T17:32:15Z,https://www.youtube.com/watch?v=6RGGFUY7quk
Tomás Garzón - Manejo de static con bower y gulp para Django - PyConES 2016,2017-03-20T17:31:52Z,https://www.youtube.com/watch?v=mxRpZqQxmsA
José Manuel Ortega - OSINT Tools for security auditing - PyConES 2016,2017-03-20T17:31:49Z,https://www.youtube.com/watch?v=LGcE3YxpMc8
Jesús Cea - Micropython - PyConES 2016,2017-03-20T17:31:48Z,https://www.youtube.com/watch?v=gMyoixCvUVI
Agustín Herranz - Test de infraestructura con pytest - PyConES 2016,2017-03-20T17:32:15Z,https://www.youtube.com/watch?v=l1KfrMFD4iQ
Zuria Bauer - How to Improve Your Diet and Save Money with Python - PyConES 2016,2017-03-20T17:31:51Z,https://www.youtube.com/watch?v=j1kwVhO6hRE
Mario Corchero -Traveling in &quot;datetime&quot; - PyConES 2016,2017-03-20T17:32:14Z,https://www.youtube.com/watch?v=bgcJgbdLfoM
Sergi Almacellas - Tryton: Un ERP que se adapta a tus necesidades sin ataduras - PyConES 2016,2017-03-20T17:32:11Z,https://www.youtube.com/watch?v=RtQeM4atMcg
Resumen PyConES 2016,2016-12-21T09:23:50Z,https://www.youtube.com/watch?v=RQcjZg-Ny28
Taller - Single-Page Applications con Django y Backbone - M. Sánchez y M. González,2016-02-02T11:48:14Z,https://www.youtube.com/watch?v=5CYyKHn_qi4
Syntactic Macros in Python - Salvador de la Puente González - Track Avanzado,2016-02-02T11:48:13Z,https://www.youtube.com/watch?v=in22xoH_-fw
"Having it All: Distributed services with Django, Boto, and SQS queues - J. V. Trigo - Track Básico",2016-02-02T11:47:47Z,https://www.youtube.com/watch?v=LYVfOfR3mp0
Objetos mutable e inmutables y errores típicos - Pablo Enfedaque - Track Básico,2016-02-02T11:48:11Z,https://www.youtube.com/watch?v=ML2L8SvZ9RU
Hacking the Taiga - David Barragán Merino - Track Avanzado,2016-02-02T11:47:48Z,https://www.youtube.com/watch?v=DOhEQopFN-4
Un python nuevo para ti: decorators - Braulio Valdivielso - Track Avanzado,2016-02-02T11:47:48Z,https://www.youtube.com/watch?v=K3r_vZ_4k80
#!/usr/bin/python (Python para Sysadmins) - Andreu Belmonte Peña - Track Basico,2016-02-02T11:48:12Z,https://www.youtube.com/watch?v=nX0yV3-2pNg
Click: Como hacer interfaces de comandos con Python - Roberto Majadas Lopez - Track Básico,2016-02-02T11:48:12Z,https://www.youtube.com/watch?v=QWlifuLyYFE
El módulo &quot;tracemalloc&quot; - Jesús Cea - Track Avanzado,2016-02-02T11:47:48Z,https://www.youtube.com/watch?v=mnJFKf153B4
Dive into Scrapy - Juan Riaza - Track Científico,2016-02-02T11:47:45Z,https://www.youtube.com/watch?v=B7QgwPtvNuQ
Machine Learning in the Cloud with Python - Mercè Martin - Track Científico,2016-02-02T11:47:45Z,https://www.youtube.com/watch?v=QY1JXYTTq08
let&#39;s Twisted again! - Israel D. Aguilar - Track Básico,2016-02-02T11:48:12Z,https://www.youtube.com/watch?v=gvB6HZgK7fs
Lightning Talks,2016-02-02T11:47:49Z,https://www.youtube.com/watch?v=ufnQTa2xv9c
asyncIO: póngase a la cola por favor - Miguel Araujo y Jose Ignacio Galarza - Track Avanzado,2016-02-02T11:47:49Z,https://www.youtube.com/watch?v=nhD5Pz4mGhg
PhaseSpace un programa para analizar sistemas dinámicos - Anton Ferré Pujol - Track Científico,2016-02-02T11:47:49Z,https://www.youtube.com/watch?v=T7sA5TmzoJ0
Trolling Detection with Scikit-learn and NLTK - Rafa Haro - Track Científico,2016-02-02T11:47:45Z,https://www.youtube.com/watch?v=16ikTqHOBiE
Python Funcional - Guillermo Vayá Pérez - Track Básico,2016-02-02T11:48:11Z,https://www.youtube.com/watch?v=5rxkyiEdfeE
Revisión de código en Python - Cesar Cardenas Desales - Track Básico,2016-02-02T11:48:11Z,https://www.youtube.com/watch?v=6kQNVcXT0Js
Python y Plutarco: el poder de una historia - Yamila Moreno - Charla Inaugural,2016-02-02T11:47:49Z,https://www.youtube.com/watch?v=4FGohQpVfsE
"Fiona y Shapely, la punta del iceberg del análisis... - Geoinquietos Vlc - T. Científico",2016-02-02T11:47:44Z,https://www.youtube.com/watch?v=aK1WVxHvRxw
Es posible hacer una tesis doctoral en turbulencia con Python - Guillem Borrell - Track Científico,2016-02-02T11:47:46Z,https://www.youtube.com/watch?v=tpk3MAJjRVw
"Thumbor, el servidor de imágenes libre e inteligente - Edu Herraiz - Track Científico",2016-02-02T11:47:46Z,https://www.youtube.com/watch?v=vzwJKDtUpXo
Python en la industria: el problema de optimización - D. Domene y C. Planelles - T. Científico,2016-02-02T11:48:10Z,https://www.youtube.com/watch?v=LfBGGTUdbXU
Autosubmit: investigando el clima con Python - Javier Vegas Regidor - Track Científico,2016-02-02T11:48:10Z,https://www.youtube.com/watch?v=_7sjJ5ay58k
Taller - Better async code with Python 3 - Anton Caceres,2016-02-02T11:48:15Z,https://www.youtube.com/watch?v=EbmSesbRwls
Django request-response: Un viaje de ida y vuelta - Imanol Cea - Track Avanzado,2016-02-02T11:48:12Z,https://www.youtube.com/watch?v=6bGoYvtgyzo
Python in the Sky - David Arcos - Track Básico,2016-02-02T11:47:46Z,https://www.youtube.com/watch?v=eGXka3e5fek
Taller - Introducción a visualizaciones interactivas con Bokeh - Alejandro Vidal,2016-02-02T11:48:31Z,https://www.youtube.com/watch?v=R00uyog1vTw
&quot;Embedding&quot; de Python en otras aplicaciones - Jesús Cea - Track Avanzado,2016-02-02T11:48:13Z,https://www.youtube.com/watch?v=q6LgEHEji7E
DSLs: Can&#39;t parse that!♫ - Miguel Araujo - Track Avanzado,2016-02-02T11:47:44Z,https://www.youtube.com/watch?v=cC8p1ZvQwvM
Know your models - Statsmodels! - Israel Saeta Pérez y Miquel Camprodon - Track Científico,2016-02-02T11:48:09Z,https://www.youtube.com/watch?v=6z-OnjcmOtM
Metaprogramación en Python - Raúl Cumplido - Track Avanzado,2016-02-02T11:47:48Z,https://www.youtube.com/watch?v=LxUaNOq6Fbw
SQJobs: Sencillo sistema de tareas en segundo plano - Federico Mon - Track Avanzado,2016-02-02T11:48:13Z,https://www.youtube.com/watch?v=_maQBRUH4yQ
"Dijkstra es mi pastor, nada me falta - Víctor Terrón - Charla Clausura",2016-02-02T11:47:44Z,https://www.youtube.com/watch?v=8TDZsaATmqQ
SocialLearning: encontrando materiales formativos... - Alberto Labarga - T. Científico,2016-02-02T11:48:10Z,https://www.youtube.com/watch?v=5d8iDXBH_yI
Sirviendo 1M de tickets en 50 idiomas y 35 divisas - Jose Gargallo - Track Avanzado,2016-02-02T11:47:49Z,https://www.youtube.com/watch?v=aOP5FqMxsF4
Introducción a visualizaciones interactivas con Bokeh - Alejandro Vidal - Track Científico,2016-02-02T11:48:10Z,https://www.youtube.com/watch?v=fV8DpaN7_hg
"Plone 5: el CMS del futuro, en el presente - Mikel Larreategi - Track Básico",2016-02-02T11:47:47Z,https://www.youtube.com/watch?v=KVbeUbhNOUI
"La maquinaria de import, ese mágico desconocido - Raúl Cumplido - Track Básico",2016-02-02T11:48:11Z,https://www.youtube.com/watch?v=KhC0DXU6dGE
Seguridad y criptografía en Python - José Manuel Ortega - Track Científico,2016-02-02T11:48:09Z,https://www.youtube.com/watch?v=UZbRWn-JS1Y
Tratando datos más allá de los límites de la memoria- Francesc Alted - Track Científico,2016-02-02T11:47:45Z,https://www.youtube.com/watch?v=AVlLMYkwWBU
"Taller - Python en gvSIG, el Sistema de Información Geográfica Libre - Joaquín del Cerro",2016-02-02T11:48:14Z,https://www.youtube.com/watch?v=ICS4eyTcXHY
Escalando una web con python - Jose Ignacio Galarza - Track Avanzado,2016-02-02T11:48:13Z,https://www.youtube.com/watch?v=z29NoQFaEp4
Funcional para trollear - Alejandro Brito Monedero - Track Básico,2016-02-02T11:47:47Z,https://www.youtube.com/watch?v=Pa1OrCRqGcI
Introducción a los DSL (Domain Specific Languages) en Python - J. Ignacio Rodríguez - Track Básico,2016-02-02T11:47:46Z,https://www.youtube.com/watch?v=nZl2FluQxiM
Taller - Usando contenedores para Big Data - Francesc Alted,2016-02-02T11:48:14Z,https://www.youtube.com/watch?v=L5gRGf9WUO8
Agujeros negros y optimización de código en python - Pablo Galindo Salgado - Track Científico,2016-02-02T11:47:44Z,https://www.youtube.com/watch?v=XUNU63tZNQI
Metaprogramación Práctica - Roberto Martinez y Samuel Herrero,2015-04-08T14:49:27Z,https://www.youtube.com/watch?v=UDuDat2sgwk
Fifty shades of docker - Ivan Pedrazas,2015-04-06T23:53:09Z,https://www.youtube.com/watch?v=xAE69gq7Pek
Procesamiento del lenguaje natural en python - Iván Compañy,2015-04-06T23:53:10Z,https://www.youtube.com/watch?v=DVZPQ65k130
Métodos mágicos en python3 - Jesús Cea,2015-04-06T23:53:09Z,https://www.youtube.com/watch?v=GE2wfDB0lZU
Breve presentación de SAGE - Miguel Angel Marco,2015-04-06T23:53:07Z,https://www.youtube.com/watch?v=eshURXzOJRQ
Técnicas avanzadas de Scrapy - Juan Riaza,2015-04-06T23:53:09Z,https://www.youtube.com/watch?v=1eTZSXYGE50
Por qué Charles Xavier debe cambiar Cerebro por Python - Mayte Gimenez y Angela Rivera,2015-04-06T23:53:08Z,https://www.youtube.com/watch?v=k5-50FFCifw
Python on a Plane - David Arcos,2015-04-06T23:53:06Z,https://www.youtube.com/watch?v=rZzrGhEgWWs
Ticketea,2015-04-06T23:53:09Z,https://www.youtube.com/watch?v=NPyStkk6btk
Torque: Python y analisis de datos - Javier Santana,2015-04-06T23:53:08Z,https://www.youtube.com/watch?v=pXR98TAI5Ms
Introduction to large scale data analytics and interactive visualization - Christine Doig,2015-04-06T23:53:08Z,https://www.youtube.com/watch?v=MaaLvxRGb1U
Gestión del ciclo de vida de un proyecto desde el propio repositorio - Miguel Angel García,2015-04-06T23:53:07Z,https://www.youtube.com/watch?v=9PFx-ktT80M
"Lightning talks - Nuria Pujol, Jesus Espino, PyLadies",2015-04-06T23:53:10Z,https://www.youtube.com/watch?v=oaqUQ1FnQLc
Clases en Python: Lo estas haciendo mal - Victor Terrón,2015-04-06T23:53:10Z,https://www.youtube.com/watch?v=MgRdg3s8n3E
Concurrencia de I/O en python - Aitor Guevara,2015-04-06T23:53:12Z,https://www.youtube.com/watch?v=8UhkFpIMtYE
"El problema C10K, la nube y la supercomputación - Guillem Borrell",2015-04-06T23:53:11Z,https://www.youtube.com/watch?v=N2g3v4WME1E
Programación funcional con Python - Jesús Espino,2015-04-06T23:53:11Z,https://www.youtube.com/watch?v=Rp_lvuXuSSA
Buildout: Creando y desplegando configuraciones repetibles en python - CodeSyntax,2015-04-06T23:53:11Z,https://www.youtube.com/watch?v=tJzsM5DqW_U
Method dispatching techniques in python - Salvador de la Puente Gonzalez,2015-04-06T23:53:07Z,https://www.youtube.com/watch?v=a2GZvdXptP8
Cuarenta características de Python que quizás no conoces (PyConES 2013),2014-01-30T03:50:17Z,https://www.youtube.com/watch?v=QZiX75rbkuI
S.O.L.I.D Python (PyConES 2013),2014-01-19T02:46:04Z,https://www.youtube.com/watch?v=9GG5sJo2400
El mejor Framework POO/SOLID (Python OO SOLID) (PyConES 2013),2014-01-14T06:54:31Z,https://www.youtube.com/watch?v=yAAe772_GRU
How to spy with Python (Keynote PyConES 2013),2014-01-02T10:06:11Z,https://www.youtube.com/watch?v=VlfxlXXkAGg
Yatel - Data Mining sobre redes (PyConES 2013),2014-01-01T05:55:14Z,https://www.youtube.com/watch?v=WG8s0e3MtxU
Servicios lingüísticos en Python basado en reglas (PyConES 2013),2014-01-01T05:14:37Z,https://www.youtube.com/watch?v=MXSYUepsA7E
"Presentando Sage, software matemático basado en Python (PyConES 2013)",2014-01-01T04:45:09Z,https://www.youtube.com/watch?v=pNQPyolDyL4
"Programación paralela y distribuida: Cores, Threads y Nodes (PyConES 2013)",2014-01-01T04:10:18Z,https://www.youtube.com/watch?v=4LYCkURTeMM
Mi primer Numba (PyConES 2013),2014-01-01T03:42:30Z,https://www.youtube.com/watch?v=0DHZaSlTBEM
"CloudSim: robots en la nube, el caso del DARPA Robotics Challenge (PyConES 2013)",2014-01-01T02:19:49Z,https://www.youtube.com/watch?v=TNmqrw6smOE
Procesamiento de patrones en Python (PyConES 2013),2014-01-01T01:32:14Z,https://www.youtube.com/watch?v=6P6A93oHqzM
Django Best Practices  (PyConES 2013),2014-01-01T00:30:28Z,https://www.youtube.com/watch?v=5kZ2sfhEtj8
El desconocido módulo Collections (PyConES 2013),2014-01-01T00:24:14Z,https://www.youtube.com/watch?v=wQ8Wjud49o4
"Empaquetar es fácil, si sabes cómo (PyConES 2013)",2013-12-31T21:46:34Z,https://www.youtube.com/watch?v=PjO8FXqZe1M
Introducción a PyQT (PyConES 2013),2013-12-31T21:28:00Z,https://www.youtube.com/watch?v=S0HjiCfg52Y
Tulip or not Tulip (PyConES 2013),2013-12-31T20:47:23Z,https://www.youtube.com/watch?v=BlOSvIVSe_w
Objetos básicos en CPython (PyConES 2013),2013-12-31T20:18:57Z,https://www.youtube.com/watch?v=qxWKnFo2xAw
La historia de todo lo que pudo salir mal... pero salió bien (PyConES 2013),2013-12-31T19:45:31Z,https://www.youtube.com/watch?v=GJUmhB4yw2M
"SonSilentSea, creación de juegos en Blender con Python (PyConES 2013)",2013-12-31T19:12:22Z,https://www.youtube.com/watch?v=AeKslJQgx3c
Embeddings of Python (PyConES 2013),2013-12-31T19:01:22Z,https://www.youtube.com/watch?v=AwErionvNbg
PyConES 2013. Así fue...,2013-12-30T16:13:26Z,https://www.youtube.com/watch?v=2dxmrqIxNHA
Decoradores desmitificados (PyConES 2013),2013-12-30T02:45:38Z,https://www.youtube.com/watch?v=d9-yTnJgcg4
Haciendo código que analiza código con AST (PyConES 2013),2013-12-28T18:03:49Z,https://www.youtube.com/watch?v=5raBIS0P0sA
Pensando en APIs (PyConES 2013),2013-12-28T17:53:32Z,https://www.youtube.com/watch?v=YxeAuPePg8E
"Python, the good parts (PyConES 2013)",2013-12-28T16:49:36Z,https://www.youtube.com/watch?v=4KZ6y3ytTL0
Desarrollo de aplicaciones Android con Python (PyConES 2013),2013-12-28T15:13:39Z,https://www.youtube.com/watch?v=6UrtBsU_40Q
Pilas engine (PyConES 2013),2013-12-28T14:29:59Z,https://www.youtube.com/watch?v=bjlWZjTZLmQ
